Product_ID,Product_Name,Variant_Strength,Category,Price_USD,In_Stock,Warehouse_Location,SKU_Code,Short_Description,Full_Description,Molecular_Formula,Molar_Mass,CAS_Number,Synonyms,PubChem_ID,Image_URL,Certificate_of_Analysis_URL,SEO_Title,SEO_Description,Featured,Popularity_Score,Stock_Quantity,Unit_Size,Specification,Temperature_Storage,Shelf_Life,Shipping_Restrictions,Is_Discontinued,Research_Applications,Storage_Requirements,Handling_Guidelines,Notes,Product_Slug
77,Gonadorelin (2mg × 10 vials),2mg,Hormones / Growth Factors / Bodybuilding,36.00,TRUE,Both,GND2,Synthetic GnRH for reproductive hormone research,"Gonadorelin is a synthetic gonadotropin-releasing hormone (gnrh) for research into reproductive hormone regulation. Research applications include investigations into gonadotropin secretion, reproductive function, pituitary function, and hypothalamic-pituitary-gonadal axis activation in experimental models.",C55H75N17O13,1182.3 g/mol,33515-09-2,"Gonadorelin, GnRH, LHRH, Gonadotropin-releasing hormone",16129803,https://cdn.vicipeptides.com/images/placeholders/gonadorelin-2mg.jpg,,Buy Gonadorelin (2mg × 10 vials) 2mg Research Peptide – Vici Peptides,High-purity Gonadorelin (2mg × 10 vials) 2mg research peptide available for laboratory research use only from Vici Peptides. Synthetic GnRH for reproductive hormone research,FALSE,71,103,1 Vial,2mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Gonadorelin is used in laboratory research to investigate reproductive hormone regulation. Research applications include studies on gonadotropin secretion, reproductive function, pituitary function, hypothalamic-pituitary-gonadal axis activation, and fertility-related hormone mechanisms in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,gonadorelin-2mg
78,Gonadorelin Acetate (2mg × 10 vials),2mg,Hormones / Growth Factors / Bodybuilding,32.00,TRUE,Both,GND2A,Synthetic GnRH acetate for reproductive hormone research,"Gonadorelin acetate is a synthetic gonadotropin-releasing hormone (gnrh) acetate salt for research into reproductive hormone regulation. Research applications include investigations into gonadotropin secretion, reproductive function, pituitary function, and hypothalamic-pituitary-gonadal axis activation in experimental models.",C55H75N17O13 (acetate salt),~1224.4 g/mol,33515-09-2,"Gonadorelin Acetate, GnRH Acetate, LHRH Acetate",16129803,https://cdn.vicipeptides.com/images/placeholders/gonadorelin-acetate-2mg.jpg,,Buy Gonadorelin Acetate (2mg × 10 vials) 2mg Research Peptide – Vici Peptides,High-purity Gonadorelin Acetate (2mg × 10 vials) 2mg research peptide available for laboratory research use only from Vici Peptides. Synthetic GnRH acetate for reproductive hormone research,FALSE,72,184,1 Vial,2mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Gonadorelin Acetate is used in laboratory research to investigate reproductive hormone regulation. Research applications include studies on gonadotropin secretion, reproductive function, pituitary function, hypothalamic-pituitary-gonadal axis activation, and fertility-related hormone mechanisms in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,gonadorelin-acetate-2mg
79,Oxytocin Acetate (5mg × 10 vials),5mg,Hormones / Growth Factors / Bodybuilding,62.00,TRUE,Both,OT5,Synthetic neuropeptide hormone for social behavior research,"Oxytocin acetate is a synthetic neuropeptide hormone for research into social behavior and reproductive function. Research applications include investigations into social bonding, maternal behavior, uterine contraction, lactation, and neuroendocrine mechanisms in experimental models.",C43H66N12O12S2 (acetate salt),~1007.2 g/mol,50-56-6,"Oxytocin Acetate, OXT, Pitocin",439302,https://cdn.vicipeptides.com/images/placeholders/oxytocin-acetate-5mg.jpg,,Buy Oxytocin Acetate (5mg × 10 vials) 5mg Research Peptide – Vici Peptides,High-purity Oxytocin Acetate (5mg × 10 vials) 5mg research peptide available for laboratory research use only from Vici Peptides. Synthetic neuropeptide hormone for social behavior research,FALSE,73,226,1 Vial,5mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Oxytocin Acetate is used in laboratory research to investigate social behavior and reproductive function. Research applications include studies on social bonding, maternal behavior, uterine contraction, lactation, neuroendocrine mechanisms, and social cognition in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,oxytocin-acetate-5mg
80,HGH,10iu,Hormones / Growth Factors / Bodybuilding,50.00,TRUE,Both,H10,Human growth hormone for growth and metabolism research,"Hgh (human growth hormone) is a peptide hormone for research into growth, metabolism, and cellular function. Research applications include investigations into growth processes, protein synthesis, metabolic regulation, and growth factor mechanisms in experimental models.",Complex protein hormone,"~22,125 g/mol",12629-01-5,"Human Growth Hormone, HGH, Somatotropin, GH",16129804,https://cdn.vicipeptides.com/images/placeholders/hgh.jpg,,Buy HGH 10iu Research Peptide – Vici Peptides,High-purity HGH 10iu research peptide available for laboratory research use only from Vici Peptides. Human growth hormone for growth and metabolism research,FALSE,74,104,1 Vial,10iu vial,Store lyophilized powder at 2-8°C,24 months,Ships to verified research institutions only,FALSE,"HGH is used in laboratory research to investigate growth, metabolism, and cellular function. Research applications include studies on growth processes, protein synthesis, metabolic regulation, growth factor mechanisms, and age-related growth hormone decline in experimental models.",Store lyophilized powder at 2-8°C. Protect from light and freezing. Reconstituted solution should be stored at 4°C and used promptly. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,hgh
81,HGH,15iu,Hormones / Growth Factors / Bodybuilding,70.00,TRUE,Both,H15,Human growth hormone for growth and metabolism research,"Hgh (human growth hormone) is a peptide hormone for research into growth, metabolism, and cellular function. Research applications include investigations into growth processes, protein synthesis, metabolic regulation, and growth factor mechanisms in experimental models.",Complex protein hormone,"~22,125 g/mol",12629-01-5,"Human Growth Hormone, HGH, Somatotropin, GH",16129804,https://cdn.vicipeptides.com/images/placeholders/hgh.jpg,,Buy HGH 15iu Research Peptide – Vici Peptides,High-purity HGH 15iu research peptide available for laboratory research use only from Vici Peptides. Human growth hormone for growth and metabolism research,FALSE,75,210,1 Vial,15iu vial,Store lyophilized powder at 2-8°C,24 months,Ships to verified research institutions only,FALSE,"HGH is used in laboratory research to investigate growth, metabolism, and cellular function. Research applications include studies on growth processes, protein synthesis, metabolic regulation, growth factor mechanisms, and age-related growth hormone decline in experimental models.",Store lyophilized powder at 2-8°C. Protect from light and freezing. Reconstituted solution should be stored at 4°C and used promptly. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,hgh
82,Melatonin (10mg × 10 vials),10mg,Mental / Neurological / Sleep,180.00,TRUE,Both,MTN10,Pineal hormone for circadian rhythm and sleep research,"Melatonin is a naturally occurring hormone produced by the pineal gland for research into circadian rhythm regulation and sleep. Research applications include investigations into sleep-wake cycles, circadian rhythm modulation, antioxidant mechanisms, and neuroendocrine function in experimental models.",C13H16N2O2,232.28 g/mol,73-31-4,"Melatonin, N-acetyl-5-methoxytryptamine, MT",896,https://cdn.vicipeptides.com/images/placeholders/melatonin-10mg.jpg,,Buy Melatonin (10mg × 10 vials) 10mg Research Peptide – Vici Peptides,High-purity Melatonin (10mg × 10 vials) 10mg research peptide available for laboratory research use only from Vici Peptides. Pineal hormone for circadian rhythm and sleep research,FALSE,76,62,1 Vial,10mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Melatonin is used in laboratory research to investigate circadian rhythm regulation and sleep mechanisms. Research applications include studies on sleep-wake cycles, circadian rhythm modulation, antioxidant mechanisms, neuroendocrine function, and age-related sleep disorders in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Melatonin is sensitive to light and should be protected from direct exposure. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,melatonin-10mg
83,DSIP (5mg × 10 vials),5mg,Mental / Neurological / Sleep,40.00,TRUE,Both,DS5,Nonapeptide for sleep regulation research,"Dsip (delta sleep-inducing peptide) is a nonapeptide for research into sleep regulation and neuroendocrine function. Research applications include investigations into sleep induction, circadian rhythm modulation, neuroendocrine mechanisms, and sleep-related processes in experimental models.",C35H57N11O12,848.9 g/mol,62568-57-4,"Delta Sleep-Inducing Peptide, DSIP, Sleep peptide",16129805,https://cdn.vicipeptides.com/images/placeholders/dsip-5mg.jpg,,Buy DSIP (5mg × 10 vials) 5mg Research Peptide – Vici Peptides,High-purity DSIP (5mg × 10 vials) 5mg research peptide available for laboratory research use only from Vici Peptides. Nonapeptide for sleep regulation research,FALSE,77,181,1 Vial,5mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"DSIP is used in laboratory research to investigate sleep regulation and neuroendocrine function. Research applications include studies on sleep induction, circadian rhythm modulation, neuroendocrine mechanisms, sleep-related processes, and sleep disorders in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,dsip-5mg
84,Semax,5mg,Mental / Neurological / Sleep,50.00,TRUE,Both,XA5,Synthetic ACTH analog for cognitive function research,"Semax is a synthetic heptapeptide analog of adrenocorticotropic hormone (acth) for research into cognitive function and neuroprotection. Research applications include investigations into memory enhancement, neuroprotective effects, cognitive function, and neurotrophic factor modulation in experimental models.",C33H50N8O10S,750.9 g/mol,80714-61-0,"Semax, ACTH (4-10) analog, Met-Glu-His-Phe-Pro-Gly-Pro",16129806,https://cdn.vicipeptides.com/images/placeholders/semax.jpg,,Buy Semax 5mg Research Peptide – Vici Peptides,High-purity Semax 5mg research peptide available for laboratory research use only from Vici Peptides. Synthetic ACTH analog for cognitive function research,FALSE,78,104,1 Vial,5mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Semax is used in laboratory research to investigate cognitive function and neuroprotection. Research applications include studies on memory enhancement, neuroprotective effects, cognitive function, neurotrophic factor modulation, and neurological disorders in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,semax
85,Semax,10mg,Mental / Neurological / Sleep,80.00,TRUE,Both,XA10,Synthetic ACTH analog for cognitive function research,"Semax is a synthetic heptapeptide analog of adrenocorticotropic hormone (acth) for research into cognitive function and neuroprotection. Research applications include investigations into memory enhancement, neuroprotective effects, cognitive function, and neurotrophic factor modulation in experimental models.",C33H50N8O10S,750.9 g/mol,80714-61-0,"Semax, ACTH (4-10) analog, Met-Glu-His-Phe-Pro-Gly-Pro",16129806,https://cdn.vicipeptides.com/images/placeholders/semax.jpg,,Buy Semax 10mg Research Peptide – Vici Peptides,High-purity Semax 10mg research peptide available for laboratory research use only from Vici Peptides. Synthetic ACTH analog for cognitive function research,FALSE,79,131,1 Vial,10mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Semax is used in laboratory research to investigate cognitive function and neuroprotection. Research applications include studies on memory enhancement, neuroprotective effects, cognitive function, neurotrophic factor modulation, and neurological disorders in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,semax
86,Selank,5mg,Mental / Neurological / Sleep,50.00,TRUE,Both,SK5,Synthetic tuftsin analog for anxiety and cognitive research,"Selank is a synthetic heptapeptide analog of tuft sin for research into anxiety regulation and cognitive function. Research applications include investigations into anxiety modulation, cognitive enhancement, neuroprotective effects, and neurotransmitter modulation in experimental models.",C33H57N9O9,723.9 g/mol,129954-34-3,"Selank, Tuftsin analog, Thr-Lys-Pro-Arg-Pro-Gly-Pro",16129807,https://cdn.vicipeptides.com/images/placeholders/selank.jpg,,Buy Selank 5mg Research Peptide – Vici Peptides,High-purity Selank 5mg research peptide available for laboratory research use only from Vici Peptides. Synthetic tuftsin analog for anxiety and cognitive research,FALSE,80,217,1 Vial,5mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Selank is used in laboratory research to investigate anxiety regulation and cognitive function. Research applications include studies on anxiety modulation, cognitive enhancement, neuroprotective effects, neurotransmitter modulation, and anxiety-related disorders in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,selank
87,Selank,10mg,Mental / Neurological / Sleep,80.00,TRUE,Both,SK10,Synthetic tuftsin analog for anxiety and cognitive research,"Selank is a synthetic heptapeptide analog of tuft sin for research into anxiety regulation and cognitive function. Research applications include investigations into anxiety modulation, cognitive enhancement, neuroprotective effects, and neurotransmitter modulation in experimental models.",C33H57N9O9,723.9 g/mol,129954-34-3,"Selank, Tuftsin analog, Thr-Lys-Pro-Arg-Pro-Gly-Pro",16129807,https://cdn.vicipeptides.com/images/placeholders/selank.jpg,,Buy Selank 10mg Research Peptide – Vici Peptides,High-purity Selank 10mg research peptide available for laboratory research use only from Vici Peptides. Synthetic tuftsin analog for anxiety and cognitive research,FALSE,81,232,1 Vial,10mg vial,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Selank is used in laboratory research to investigate anxiety regulation and cognitive function. Research applications include studies on anxiety modulation, cognitive enhancement, neuroprotective effects, neurotransmitter modulation, and anxiety-related disorders in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,selank
88,VIP (10mg × 10 vials),10mg,Mental / Neurological / Sleep,178.00,TRUE,Both,VP10,Neuropeptide hormone for neurotransmission research,"Vip (vasoactive intestinal peptide) is a neuropeptide hormone for research into neurotransmission and vascular function. Research applications include investigations into neurotransmitter function, vascular regulation, immune modulation, and neuroendocrine mechanisms in experimental models.",C147H238N40O43S,3325.8 g/mol,37221-79-7,"Vasoactive Intestinal Peptide, VIP, VIP-27",16129808,https://cdn.vicipeptides.com/images/placeholders/vip-10mg.jpg,,Buy VIP (10mg × 10 vials) 10mg Research Peptide – Vici Peptides,High-purity VIP (10mg × 10 vials) 10mg research peptide available for laboratory research use only from Vici Peptides. Neuropeptide hormone for neurotransmission research,FALSE,82,78,1 Vial,10mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"VIP is used in laboratory research to investigate neurotransmission and vascular function. Research applications include studies on neurotransmitter function, vascular regulation, immune modulation, neuroendocrine mechanisms, and neurological disorders in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,vip-10mg
89,Dermorphin (5mg × 10 vials),5mg,Mental / Neurological / Sleep,36.00,TRUE,Both,DR5,Opioid peptide for pain and receptor research,"Dermorphin is a heptapeptide opioid peptide isolated from frog skin for research into opioid receptor activation. Research applications include investigations into opioid receptor binding, analgesic mechanisms, pain modulation, and neurotransmitter function in experimental models.",C40H50N8O10,802.9 g/mol,77614-16-5,"Dermorphin, D-Ala2-Dermorphin, Frog skin peptide",16129809,https://cdn.vicipeptides.com/images/placeholders/dermorphin-5mg.jpg,,Buy Dermorphin (5mg × 10 vials) 5mg Research Peptide – Vici Peptides,High-purity Dermorphin (5mg × 10 vials) 5mg research peptide available for laboratory research use only from Vici Peptides. Opioid peptide for pain and receptor research,FALSE,83,148,1 Vial,5mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Dermorphin is used in laboratory research to investigate opioid receptor activation. Research applications include studies on opioid receptor binding, analgesic mechanisms, pain modulation, neurotransmitter function, and pain-related disorders in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,dermorphin-5mg
90,PT-141 (10mg × 10 vials),10mg,Sexual Health / Sexual Enhancement,65.00,TRUE,Both,P41,Melanocortin receptor agonist for sexual function research,"Pt-141 is a synthetic melanocortin receptor agonist for research into sexual function and neuroendocrine regulation. Research applications include investigations into sexual function, melanocortin receptor activation, neuroendocrine mechanisms, and reproductive function in experimental models.",C50H68N14O10,1025.2 g/mol,189691-06-3,"PT-141, Bremelanotide, Melanocortin receptor agonist",16129810,https://cdn.vicipeptides.com/images/placeholders/pt-141-10mg.jpg,,Buy PT-141 (10mg × 10 vials) 10mg Research Peptide – Vici Peptides,High-purity PT-141 (10mg × 10 vials) 10mg research peptide available for laboratory research use only from Vici Peptides. Melanocortin receptor agonist for sexual function research,FALSE,84,100,1 Vial,10mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"PT-141 is used in laboratory research to investigate sexual function and neuroendocrine regulation. Research applications include studies on sexual function, melanocortin receptor activation, neuroendocrine mechanisms, reproductive function, and sexual dysfunction in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,pt-141-10mg
91,Melanotan I (10mg × 10 vials),10mg,Sexual Health / Sexual Enhancement,62.00,TRUE,Both,MT1,Synthetic α-MSH analog for melanogenesis research,"Melanotan i is a synthetic analog of alpha-melanocyte-stimulating hormone (α-msh) for research into melanogenesis and melanocortin receptor activation. Research applications include investigations into pigmentation mechanisms, melanocortin receptor function, and skin pigmentation processes in experimental models.",C78H111N21O19,1646.8 g/mol,75921-69-6,"Melanotan I, MT-I, α-MSH analog, Afamelanotide",16129811,https://cdn.vicipeptides.com/images/placeholders/melanotan-i-10mg.jpg,,Buy Melanotan I (10mg × 10 vials) 10mg Research Peptide – Vici Peptides,High-purity Melanotan I (10mg × 10 vials) 10mg research peptide available for laboratory research use only from Vici Peptides. Synthetic α-MSH analog for melanogenesis research,FALSE,55,188,1 Vial,10mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Melanotan I is used in laboratory research to investigate melanogenesis and melanocortin receptor activation. Research applications include studies on pigmentation mechanisms, melanocortin receptor function, skin pigmentation processes, and UV protection mechanisms in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,melanotan-i-10mg
92,Melanotan II (10mg × 10 vials),10mg,Sexual Health / Sexual Enhancement,62.00,TRUE,Both,ML10,Synthetic α-MSH analog for melanogenesis research,"Melanotan ii is a synthetic analog of alpha-melanocyte-stimulating hormone (α-msh) for research into melanogenesis and melanocortin receptor activation. Research applications include investigations into pigmentation mechanisms, melanocortin receptor function, and skin pigmentation processes in experimental models.",C50H69N15O9,1024.2 g/mol,121062-08-6,"Melanotan II, MT-II, α-MSH analog",16129812,https://cdn.vicipeptides.com/images/placeholders/melanotan-ii-10mg.jpg,,Buy Melanotan II (10mg × 10 vials) 10mg Research Peptide – Vici Peptides,High-purity Melanotan II (10mg × 10 vials) 10mg research peptide available for laboratory research use only from Vici Peptides. Synthetic α-MSH analog for melanogenesis research,FALSE,56,71,1 Vial,10mg × 10 vials,Store lyophilized powder at -20°C in a dry environment,36 months,Ships to verified research institutions only,FALSE,"Melanotan II is used in laboratory research to investigate melanogenesis and melanocortin receptor activation. Research applications include studies on pigmentation mechanisms, melanocortin receptor function, skin pigmentation processes, and UV protection mechanisms in experimental models.",Store lyophilized powder at -20°C in a dry environment. Protect from light and moisture. Reconstituted solution should be stored at 4°C for up to 14 days. Maintain sterile conditions during reconstitution.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,melanotan-ii-10mg
93,Bac Water,3ml,Others,20.00,TRUE,Both,WA3,Sterile bacteriostatic water for peptide reconstitution,Bacteriostatic water (bac water) is a sterile water solution containing 0.9% benzyl alcohol for research use in reconstituting lyophilized peptides. Research applications include use as a diluent for peptide reconstitution and laboratory preparations.,H2O with 0.9% benzyl alcohol,N/A,N/A,"Bacteriostatic Water, Bac Water, Sterile water with benzyl alcohol",N/A,https://cdn.vicipeptides.com/images/placeholders/bac-water.jpg,,Buy Bac Water 3ml Research Peptide – Vici Peptides,High-purity Bac Water 3ml research peptide available for laboratory research use only from Vici Peptides. Sterile bacteriostatic water for peptide reconstitution,FALSE,57,142,1 Vial,3ml vial,Store at room temperature (15-25°C),24 months,Ships to verified research institutions only,FALSE,Bacteriostatic water is used in laboratory research as a diluent for reconstituting lyophilized peptides and other research compounds. The benzyl alcohol content helps prevent bacterial growth in reconstituted solutions.,Store at room temperature (15-25°C). Protect from light. Maintain sterile conditions. Use within expiration date.,Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid contamination. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.,Data imported from master peptide catalog.,bac-water
94,Bac Water,10ml,Others,30.00,TRUE,Both,WA10,Sterile bacteriostatic water for peptide reconstitution,Bacteriostatic water (bac water) is a sterile water solution containing 0.9% benzyl alcohol for research use in reconstituting lyophilized peptides. Research applications include use as a diluent for peptide reconstitution and laboratory preparations.,H2O with 0.9% benzyl alcohol,N/A,N/A,"Bacteriostatic Water, Bac Water, Sterile water with benzyl alcohol",N/A,https://cdn.vicipeptides.com/images/placeholders/bac-water.jpg,,Buy Bac Water 10ml Research Peptide – Vici Peptides,High-purity Bac Water 10ml research peptide available for laboratory research use only from Vici Peptides. Sterile bacteriostatic water for peptide reconstitution,FALSE,58,120,1 Vial,10ml vial,Store at room temperature (15-25°C),24 months,Ships to verified research institutions only,FALSE,Bacteriostatic water is used in laboratory research as a diluent for reconstituting lyophilized peptides and other research compounds. The benzyl alcohol content helps prevent bacterial growth in reconstituted solutions.,Store at room temperature (15-25°C). Protect from light. Maintain sterile conditions. Use within expiration date.,Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid contamination. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.,Data imported from master peptide catalog.,bac-water
95,Lemon Bottle (10ml × 10 vials),10ml,Others,89.00,TRUE,Both,LB,Research compound for laboratory investigations,Lemon bottle is a research compound preparation for laboratory investigations. Research applications include studies on biochemical processes and experimental models.,Variable,Variable,N/A,Lemon Bottle,N/A,https://cdn.vicipeptides.com/images/placeholders/lemon-bottle-10ml.jpg,,Buy Lemon Bottle (10ml × 10 vials) 10ml Research Peptide – Vici Peptides,High-purity Lemon Bottle (10ml × 10 vials) 10ml research peptide available for laboratory research use only from Vici Peptides. Research compound for laboratory investigations,FALSE,59,154,1 Vial,10ml × 10 vials,Store at 2-8°C,24 months,Ships to verified research institutions only,FALSE,"Lemon Bottle is used in laboratory research for scientific investigations. Research applications include studies on biochemical processes, cellular mechanisms, and experimental models.",Store at 2-8°C. Protect from light. Maintain sterile conditions. Use within expiration date.,"Handle using sterile techniques and appropriate laboratory personal protective equipment (PPE). Use in well-ventilated areas. Avoid inhalation, ingestion, or skin contact. Follow standard laboratory safety protocols. Refer to Material Safety Data Sheet (MSDS) for complete safety information.",Data imported from master peptide catalog.,lemon-bottle-10ml
